,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,state
2570,US_CO,STATE_WIDE,20200321,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,,0.0,,0.0,475.0,6.0,49.07,46.67,40.38,Colorado
2571,US_CO,STATE_WIDE,20200322,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,,0.0,,0.0,595.0,7.0,49.07,46.67,40.38,Colorado
2572,US_CO,STATE_WIDE,20200323,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,,0.0,,0.0,723.0,7.0,50.93,47.78,41.67,Colorado
2573,US_CO,STATE_WIDE,20200324,2.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,912.0,11.0,58.33,52.22,46.79,Colorado
2574,US_CO,STATE_WIDE,20200325,2.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,1087.0,20.0,58.33,52.22,46.79,Colorado
2575,US_CO,STATE_WIDE,20200326,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,,0.0,1430.0,19.0,62.04,54.44,49.36,Colorado
2576,US_CO,STATE_WIDE,20200327,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,,0.0,1738.0,31.0,62.04,54.44,49.36,Colorado
2577,US_CO,STATE_WIDE,20200328,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,,0.0,2061.0,44.0,62.04,54.44,49.36,Colorado
2578,US_CO,STATE_WIDE,20200329,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,2308.0,47.0,64.81,56.11,51.28,Colorado
2579,US_CO,STATE_WIDE,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,2627.0,51.0,68.52,58.33,53.85,Colorado
2580,US_CO,STATE_WIDE,20200331,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,2966.0,69.0,68.52,58.33,53.85,Colorado
2581,US_CO,STATE_WIDE,20200401,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,3342.0,79.0,68.52,58.33,53.85,Colorado
2582,US_CO,STATE_WIDE,20200402,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,3728.0,97.0,68.52,58.33,53.85,Colorado
2583,US_CO,STATE_WIDE,20200403,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,4173.0,111.0,68.52,60.0,55.77,Colorado
2584,US_CO,STATE_WIDE,20200404,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,4565.0,126.0,68.52,60.0,55.77,Colorado
2585,US_CO,STATE_WIDE,20200405,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,4950.0,140.0,68.52,60.0,55.77,Colorado
2586,US_CO,STATE_WIDE,20200406,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,5183.0,150.0,68.52,60.0,55.77,Colorado
2587,US_CO,STATE_WIDE,20200407,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,5429.0,179.0,68.52,60.0,55.77,Colorado
2588,US_CO,STATE_WIDE,20200408,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,5655.0,193.0,68.52,60.0,55.77,Colorado
2589,US_CO,STATE_WIDE,20200409,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,6202.0,226.0,68.52,60.0,55.77,Colorado
2590,US_CO,STATE_WIDE,20200410,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,6513.0,250.0,74.07,63.33,59.62,Colorado
2591,US_CO,STATE_WIDE,20200411,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,6893.0,274.0,74.07,63.33,59.62,Colorado
2592,US_CO,STATE_WIDE,20200412,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,7307.0,289.0,74.07,63.33,59.62,Colorado
2593,US_CO,STATE_WIDE,20200413,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,7696.0,306.0,74.07,63.33,59.62,Colorado
2594,US_CO,STATE_WIDE,20200414,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,7950.0,327.0,74.07,63.33,59.62,Colorado
2595,US_CO,STATE_WIDE,20200415,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,8280.0,354.0,74.07,63.33,59.62,Colorado
2596,US_CO,STATE_WIDE,20200416,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,8675.0,372.0,74.07,63.33,59.62,Colorado
2597,US_CO,STATE_WIDE,20200417,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,9047.0,389.0,74.07,63.33,59.62,Colorado
2598,US_CO,STATE_WIDE,20200418,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,9440.0,411.0,74.07,63.33,59.62,Colorado
2599,US_CO,STATE_WIDE,20200419,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,9730.0,420.0,74.07,63.33,59.62,Colorado
2600,US_CO,STATE_WIDE,20200420,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,10112.0,447.0,74.07,63.33,59.62,Colorado
2601,US_CO,STATE_WIDE,20200421,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,10473.0,483.0,74.07,63.33,59.62,Colorado
2602,US_CO,STATE_WIDE,20200422,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,10891.0,506.0,74.07,63.33,59.62,Colorado
2603,US_CO,STATE_WIDE,20200423,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,11278.0,552.0,74.07,63.33,59.62,Colorado
2604,US_CO,STATE_WIDE,20200424,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,12256.0,674.0,74.07,63.33,59.62,Colorado
2605,US_CO,STATE_WIDE,20200425,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,12968.0,684.0,74.07,63.33,59.62,Colorado
2606,US_CO,STATE_WIDE,20200426,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,13441.0,688.0,74.07,63.33,59.62,Colorado
2607,US_CO,STATE_WIDE,20200427,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,13879.0,706.0,71.3,61.67,57.69,Colorado
2608,US_CO,STATE_WIDE,20200428,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,14316.0,736.0,71.3,61.67,57.69,Colorado
2609,US_CO,STATE_WIDE,20200429,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,14758.0,766.0,71.3,61.67,57.69,Colorado
2610,US_CO,STATE_WIDE,20200430,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,15284.0,777.0,71.3,58.33,57.69,Colorado
2611,US_CO,STATE_WIDE,20200501,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,15793.0,821.0,71.3,58.33,57.69,Colorado
2612,US_CO,STATE_WIDE,20200502,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,16225.0,832.0,71.3,58.33,57.69,Colorado
2613,US_CO,STATE_WIDE,20200503,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,16635.0,842.0,71.3,58.33,57.69,Colorado
2614,US_CO,STATE_WIDE,20200504,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,16918.0,851.0,71.3,58.33,57.69,Colorado
2615,US_CO,STATE_WIDE,20200505,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,17367.0,903.0,71.3,58.33,57.69,Colorado
2616,US_CO,STATE_WIDE,20200506,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,17832.0,919.0,71.3,58.33,57.69,Colorado
2617,US_CO,STATE_WIDE,20200507,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,18370.0,944.0,71.3,58.33,57.69,Colorado
2618,US_CO,STATE_WIDE,20200508,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,18827.0,960.0,71.3,58.33,57.69,Colorado
2619,US_CO,STATE_WIDE,20200509,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19375.0,967.0,66.67,55.56,54.49,Colorado
2620,US_CO,STATE_WIDE,20200510,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19703.0,971.0,66.67,55.56,54.49,Colorado
2621,US_CO,STATE_WIDE,20200511,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19879.0,987.0,66.67,55.56,54.49,Colorado
2622,US_CO,STATE_WIDE,20200512,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20157.0,1010.0,66.67,55.56,54.49,Colorado
2623,US_CO,STATE_WIDE,20200513,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20475.0,1062.0,66.67,55.56,54.49,Colorado
2624,US_CO,STATE_WIDE,20200514,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20838.0,1086.0,66.67,56.39,55.45,Colorado
2625,US_CO,STATE_WIDE,20200515,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21232.0,1150.0,66.67,56.39,55.45,Colorado
2626,US_CO,STATE_WIDE,20200516,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21633.0,1192.0,66.67,56.39,55.45,Colorado
2627,US_CO,STATE_WIDE,20200517,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21938.0,1215.0,66.67,56.39,55.45,Colorado
2628,US_CO,STATE_WIDE,20200518,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,22202.0,1224.0,66.67,58.61,58.01,Colorado
2629,US_CO,STATE_WIDE,20200519,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,22482.0,1257.0,66.67,58.61,58.01,Colorado
2630,US_CO,STATE_WIDE,20200520,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,22797.0,1299.0,66.67,58.61,58.01,Colorado
2631,US_CO,STATE_WIDE,20200521,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,23191.0,1310.0,66.67,58.61,58.01,Colorado
2632,US_CO,STATE_WIDE,20200522,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,23487.0,1324.0,66.67,58.61,58.01,Colorado
2633,US_CO,STATE_WIDE,20200523,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,23964.0,1327.0,66.67,58.61,58.01,Colorado
2634,US_CO,STATE_WIDE,20200524,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24174.0,1332.0,66.67,58.61,58.01,Colorado
2635,US_CO,STATE_WIDE,20200525,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24269.0,1333.0,66.67,58.61,58.01,Colorado
2636,US_CO,STATE_WIDE,20200526,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24565.0,1352.0,66.67,58.61,58.01,Colorado
2637,US_CO,STATE_WIDE,20200527,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24767.0,1392.0,66.67,58.61,58.01,Colorado
2638,US_CO,STATE_WIDE,20200528,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25121.0,1421.0,66.67,58.61,58.01,Colorado
2639,US_CO,STATE_WIDE,20200529,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25612.0,1436.0,66.67,58.61,58.01,Colorado
2640,US_CO,STATE_WIDE,20200530,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,26098.0,1443.0,66.67,58.61,58.01,Colorado
2641,US_CO,STATE_WIDE,20200531,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,26378.0,1445.0,66.67,58.61,58.01,Colorado
2642,US_CO,STATE_WIDE,20200601,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,26577.0,1458.0,61.11,55.28,54.17,Colorado
2643,US_CO,STATE_WIDE,20200602,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,26788.0,1474.0,61.11,55.28,54.17,Colorado
2644,US_CO,STATE_WIDE,20200603,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27060.0,1494.0,61.11,55.28,54.17,Colorado
2645,US_CO,STATE_WIDE,20200604,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27360.0,1512.0,61.11,55.28,54.17,Colorado
2646,US_CO,STATE_WIDE,20200605,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27615.0,1524.0,61.11,55.28,54.17,Colorado
2647,US_CO,STATE_WIDE,20200606,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27848.0,1527.0,61.11,55.28,54.17,Colorado
2648,US_CO,STATE_WIDE,20200607,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28001.0,1527.0,61.11,55.28,54.17,Colorado
2649,US_CO,STATE_WIDE,20200608,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28183.0,1543.0,61.11,55.28,54.17,Colorado
2650,US_CO,STATE_WIDE,20200609,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28347.0,1553.0,61.11,55.28,54.17,Colorado
2651,US_CO,STATE_WIDE,20200610,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28499.0,1572.0,61.11,55.28,54.17,Colorado
2652,US_CO,STATE_WIDE,20200611,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28647.0,1582.0,61.11,55.28,54.17,Colorado
2653,US_CO,STATE_WIDE,20200612,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28822.0,1582.0,61.11,55.28,54.17,Colorado
2654,US_CO,STATE_WIDE,20200613,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29017.0,1597.0,61.11,55.28,54.17,Colorado
2655,US_CO,STATE_WIDE,20200614,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29130.0,1598.0,61.11,55.28,54.17,Colorado
2656,US_CO,STATE_WIDE,20200615,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29299.0,1605.0,61.11,55.28,54.17,Colorado
2657,US_CO,STATE_WIDE,20200616,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29442.0,1617.0,61.11,55.28,54.17,Colorado
2658,US_CO,STATE_WIDE,20200617,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29671.0,1631.0,61.11,55.28,54.17,Colorado
2659,US_CO,STATE_WIDE,20200618,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29901.0,1638.0,55.56,51.94,50.32,Colorado
2660,US_CO,STATE_WIDE,20200619,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30187.0,1643.0,55.56,51.94,50.32,Colorado
2661,US_CO,STATE_WIDE,20200620,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30348.0,1647.0,55.56,51.94,50.32,Colorado
2662,US_CO,STATE_WIDE,20200621,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30539.0,1647.0,55.56,51.94,50.32,Colorado
2663,US_CO,STATE_WIDE,20200622,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30705.0,1651.0,55.56,51.94,50.32,Colorado
2664,US_CO,STATE_WIDE,20200623,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30893.0,1665.0,55.56,51.94,50.32,Colorado
2665,US_CO,STATE_WIDE,20200624,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31155.0,1667.0,55.56,51.94,50.32,Colorado
2666,US_CO,STATE_WIDE,20200625,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31479.0,1669.0,55.56,51.94,50.32,Colorado
2667,US_CO,STATE_WIDE,20200626,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31796.0,1673.0,55.56,51.94,50.32,Colorado
2668,US_CO,STATE_WIDE,20200627,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,32022.0,1674.0,55.56,51.94,50.32,Colorado
2669,US_CO,STATE_WIDE,20200628,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,32307.0,1676.0,52.78,50.28,48.4,Colorado
2670,US_CO,STATE_WIDE,20200629,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,32511.0,1681.0,52.78,50.28,48.4,Colorado
2671,US_CO,STATE_WIDE,20200630,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,32715.0,1690.0,52.78,50.28,48.4,Colorado
2672,US_CO,STATE_WIDE,20200701,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33029.0,1697.0,52.78,50.28,48.4,Colorado
2673,US_CO,STATE_WIDE,20200702,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33352.0,1701.0,52.78,50.28,48.4,Colorado
2674,US_CO,STATE_WIDE,20200703,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33612.0,1701.0,52.78,50.28,48.4,Colorado
2675,US_CO,STATE_WIDE,20200704,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33866.0,1701.0,52.78,50.28,48.4,Colorado
2676,US_CO,STATE_WIDE,20200705,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,34065.0,1701.0,52.78,50.28,48.4,Colorado
2677,US_CO,STATE_WIDE,20200706,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,34257.0,1691.0,52.78,50.28,48.4,Colorado
2678,US_CO,STATE_WIDE,20200707,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,34664.0,1696.0,52.78,50.28,48.4,Colorado
2679,US_CO,STATE_WIDE,20200708,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35116.0,1704.0,52.78,50.28,48.4,Colorado
2680,US_CO,STATE_WIDE,20200709,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35525.0,1706.0,52.78,50.28,48.4,Colorado
2681,US_CO,STATE_WIDE,20200710,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,36191.0,1724.0,52.78,50.28,48.4,Colorado
2682,US_CO,STATE_WIDE,20200711,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,36591.0,1725.0,52.78,50.28,48.4,Colorado
2683,US_CO,STATE_WIDE,20200712,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,36913.0,1725.0,52.78,50.28,48.4,Colorado
2684,US_CO,STATE_WIDE,20200713,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,37236.0,1727.0,52.78,50.28,48.4,Colorado
2685,US_CO,STATE_WIDE,20200714,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,37686.0,1738.0,52.78,50.28,48.4,Colorado
2686,US_CO,STATE_WIDE,20200715,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,38155.0,1744.0,52.78,50.28,48.4,Colorado
2687,US_CO,STATE_WIDE,20200716,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,38726.0,1745.0,52.78,51.11,49.36,Colorado
2688,US_CO,STATE_WIDE,20200717,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,39344.0,1751.0,52.78,51.11,49.36,Colorado
2689,US_CO,STATE_WIDE,20200718,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,39788.0,1752.0,52.78,51.11,49.36,Colorado
2690,US_CO,STATE_WIDE,20200719,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,40142.0,1752.0,52.78,51.11,49.36,Colorado
2691,US_CO,STATE_WIDE,20200720,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,40566.0,1758.0,52.78,51.11,49.36,Colorado
2692,US_CO,STATE_WIDE,20200721,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,41059.0,1763.0,52.78,51.11,49.36,Colorado
2693,US_CO,STATE_WIDE,20200722,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,41698.0,1771.0,52.78,51.11,49.36,Colorado
2694,US_CO,STATE_WIDE,20200723,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,42313.0,1786.0,52.78,54.44,53.21,Colorado
2695,US_CO,STATE_WIDE,20200724,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,42980.0,1790.0,52.78,54.44,53.21,Colorado
2696,US_CO,STATE_WIDE,20200725,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,43789.0,1794.0,52.78,54.44,53.21,Colorado
2697,US_CO,STATE_WIDE,20200726,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,44336.0,1794.0,52.78,54.44,53.21,Colorado
